"code","2021 Q4","2022 Q1","2022 Q2","2022 Q3","2022 Q4"
"06039",118753049.857617,105240070.440161,117734749.774138,127376560.687856,123014496.525177
"06041",4595019.23627827,4371561.35308465,4598234.43900871,4373920.60015763,4595899.74732894
"06043",305512.75524444,237401.129404013,293092.120461022,366795.944498477,312847.408694566
"06045",22405671.8335465,17782376.9220287,25343235.4705259,23715618.0313693,21031659.3702634
"06047",157433737.834589,122046662.253283,159994971.493628,162952247.174953,159624807.714839
"06049",4683633.01715004,2616514.39871106,4653726.03849811,4180291.20842054,4258669.66742373
"06051",728740.638615221,666054.61431297,690191.179321697,722068.684325906,722068.679726896
"06053",595252038.754814,590580884.315066,1119769348.86235,1026091336.6132,596972162.731235
"06055",53929509.6594393,54971728.6892717,81031765.5908878,82077405.4781419,65193040.4139548
"06057",4505760.62303504,2470314.10515806,4668096.87051763,3995127.04037761,3778318.26240184
"06059",42436843.4844308,34559111.0376496,36811838.5121304,33739147.5161466,39948841.8886604
"06061",8801502.31545663,6945596.70393837,7633161.27472127,8248109.7057147,8817813.78021716
"06063",1864631.27428686,1324748.09953692,1520760.90139322,2208377.11345671,1802860.56381381
"06065",120210532.789077,110682169.936865,119029796.823394,112977424.147953,123810465.740245
"06067",40056290.640688,37935241.3403108,42052841.6344773,45041361.0270857,42709431.5479257
"06069",26138192.2780807,17043248.2437475,23733414.5782428,24935028.5887942,27064865.3128301
"06071",43005453.2310668,42280318.3922532,41624470.1988004,41020327.3904235,40463746.7035716
"06073",110028000.162704,103030814.15963,105614312.971561,114397602.136028,126256384.064963
"06075",4891777.04912355,4638772.35102594,4450062.48004149,4300961.11555495,4180753.44234894
"06077",149548293.894492,128143499.721839,174392148.370349,154591619.257491,151298097.597814
"06079",47923406.1094037,49592493.8993506,52694806.9764283,52311101.6026838,57905117.9258452
"06081",30993083.8300807,27926986.265299,33124235.5476265,32890283.3345294,33497038.6026755
"06083",289667682.826797,191492560.002062,325599598.965836,326004818.232879,286714987.099318
"06085",47460133.6856903,39254128.3511154,40211737.8759003,43488150.0092844,47214754.5358909
"06087",80629872.8349419,86188813.8113396,160253936.084936,161004078.999619,81254634.9618181
"06089",22544736.9381158,21180006.3573497,18462428.0043282,19915256.8463267,23456007.7408255
"06091",-11327.1988101966,65629.5550395609,74080.0335696885,9603.45405364081,-2831.87196252941
"06093",20092604.4746578,8643225.12033854,11326837.6665477,12652787.5437303,20090569.6266004
"06095",27902273.6323561,20307290.100642,28110504.9936538,27558097.1078854,27778977.9034395
"06097",74471021.6589063,63244851.2488467,79242526.1283939,86476469.0711274,76120904.6293259
"06099",167422365.249227,130893604.890395,160431573.632594,176093920.4912,172888150.95551
"06101",41339878.4310282,29000298.0269189,49281568.1536545,52958362.5691867,42047392.4348655
"06103",30029826.6655634,23819343.8705375,26562815.0470527,25790317.8061338,31523736.3648019
"06105",1265523.2041484,1042622.52691236,718402.505443398,607952.07174191,754543.179393318
"06107",325655788.978293,280224289.602504,344970972.631305,359185565.568947,326154817.193183
"06109",4624000.11764748,3206637.72444006,4146040.59292127,3236721.87664774,4470962.39488277
"06111",255680850.02346,229708157.180679,282873835.599701,256070774.460603,263178493.208472
"06113",70410284.1780661,45110838.6315234,71580780.3223985,79845238.2348433,68915717.8476016
"06115",13337956.0122173,8878995.67084068,11791795.9277505,10097738.674012,12797237.6848472
"08001",42757411.0981773,39842995.7576982,39357596.3657395,39697200.3648937,40032331.0898183
"08003",4076340.95056736,3348178.47448369,3370343.44327041,3723624.24337363,3908953.80616928
"08005",25618366.9835565,31167137.5743218,24188899.4055033,18614800.7145416,23960118.1555151
"08007",860510.043914063,588318.757473939,632464.75924779,729234.250546655,821173.500784864
"08009",1071340.30565077,1053432.48433815,1058623.65692676,1091286.38491485,1067846.59447495
